X,Y,OBJECTID,local,oaci,iata,tipo,denominacion,condicion,control,region,fir,uso,trafico,sna,concesion,inhab,provincia,longitud,latitud,elev_m,referencia,distancia_ref,direccion_ref,coordenadas
-57.9219279997785,-34.9245839997014,374,HPM,,,Helipuerto,LA PLATA/POLICLÍNICO SAN MARTÍN,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.921928,-34.924584,21,Av. 1 y Calle 71,0,Lindando,"34°55'29""S  57°55'19""W"
-66.8632030002939,-29.4355919997037,375,HPL,,,Helipuerto,LA RIOJA/HELIPUERTO POLICIA PROVINCIAL C.A.P.E.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,LA RIOJA,-66.863203,-29.435592,520,La Rioja,2.6,SSO,"29°26' 8""S  66°51'48""W"
-58.9724859996995,-34.4331280001209,376,HPI,,,Helipuerto,PILAR GOLF/PIERO VARA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.972486,-34.433128,12,Pilar,6,ONO,"34°25'59""S  58°58'21""W"
-70.0424080000475,-40.1612969999249,377,HPG,,,Helipuerto,PIEDRA DEL ÁGUILA/TRANSENER S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-70.042408,-40.161297,702,Piedra del Águila,13.5,S,"40° 9'41""S  70° 2'33""W"
-60.5212650003165,-31.7300270000211,378,HPE,,,Helipuerto,PARANÁ/HOSPITAL MATERNO INFANTIL SAN ROQUE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-60.521265,-31.730027,81,Paraná,0,,"31°43'48""S  60°31'17""W"
-68.8677440003457,-32.8783870001989,379,HPD,,,Helipuerto,MENDOZA/POLICIA DE LA PROVINCIA DE MENDOZA,PRIVADO,NOCONTROL,RANO,SAMF,CIVIL,Nacional,NO,NO,NO,MENDOZA,-68.867744,-32.878387,807,Aeropuerto de Mendoza,8,OSO,"32°52'42""S  68°52' 4""W"
-64.1994340000326,-31.4082099996666,380,HPC,,,Helipuerto,CÓRDOBA/POLICIA PROVINCIA DE CÓRDOBA,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.199434,-31.40821,393,Córdoba,0,O,"31°24'30""S  64°11'58""W"
-58.3683220000195,-34.6064330002442,381,HPA,,,Helipuerto,BUENOS AIRES/PRESIDENCIA DE LA NACIÓN,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.368322,-34.606433,8,"Av Madero,Tte. Gral. Perón y Av. La Rábida",0,Lindando,"34°36'23""S  58°22' 6""W"
-67.4333330004199,-46.466666999866,382,HOS,,,Helipuerto,HELIPLATAFORMA MÓVIL OCEAN SCEPTER,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-67.433333,-46.466667,154,Golfo San Jorge,0,Lindando,"46°28' 0""S  67°25'60""W"
-66.416666670081,-52.8333333300427,383,HOC,,,Helipuerto,HELIPLATAFORMA OCEANIC CHAMPION,PRIVADO,NOCONTROL,RASU,SAVF,,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-66.41666667,-52.83333333,20,Río Grande,138.9,,"52°50' 0""S  66°25' 0""W"
-64.3977680001494,-31.6330610002338,384,HOB,,,Helipuerto,ALTA GRACIA/ORESTE BERTA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.397768,-31.633061,570,Alta Gracia,3.5,NE,"31°37'59""S  64°23'52""W"
-58.3938350003015,-34.6309799996308,385,HNP,,,Helipuerto,BUENOS AIRES/HOSPITAL NACIONAL DE PEDIATRÍA PROF. JUAN GARRAHAM,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.393835,-34.63098,39,Av. Juan de Garay y Pichincha,0,Lindando,"34°37'52""S  58°23'38""W"
-68.2191670001681,-52.8205559999524,386,HNO,,,Helipuerto,HELIPLATAFORMA/RÍO CULLEN-HIDRANORT,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.219167,-52.820556,20,,0,Lindando,"52°49'14""S  68°13' 9""W"
-67.2202779996201,-53.0983329997372,387,HNH,,,Helipuerto,HELIPLATAFORMA NOBLE HOUSTON COLBERT,PRIVADO,NOCONTROL,RASU,SAVF,,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-67.220278,-53.098333,63.5,Cuenca Marina Austral I Aguas Juridiccionales Argentinas,,,"53° 5'54""S  67°13'13""W"
-63.2240900002866,-32.4377129998935,388,HNE,,,Helipuerto,VILLA NUEVA/DAYRY PARTNERS AMERICAS MANUFACTURING ARGENTINA S.A,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.22409,-32.437713,195,Villa Nueva,0,Lindando,"32°26'16""S  63°13'27""W"
-58.6421470003207,-34.4396389997374,389,HNB,,,Helipuerto,TIGRE/NORDELTA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.642147,-34.439639,5,Tigre,2,NNO,"34°26'23""S  58°38'32""W"
-58.5577109996436,-34.7318859998276,390,HMY,,,Helipuerto,LA MATANZA/TERMINAL Y.P.F.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.557711,-34.731886,10,Ruta Prov. 21 y Av. Cristianía,0,Lindando,"34°43'55""S  58°33'28""W"
-63.9138510003848,-31.3392000002391,391,HMT,,,Helipuerto,MONTE CRISTO/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-63.913851,-31.3392,330,Monte Cristo,3,E,"31°20'21""S  63°54'50""W"
-68.2533329999664,-52.5705559999984,392,HMQ,,,Helipuerto,HELIPLATAFORMA AM5,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.253333,-52.570556,30,Estrecho de Magallanes,0,Lindando,"52°34'14""S  68°15'12""W"
-58.7905689997591,-34.5629079998118,393,HMM,,,Helipuerto,DR. MARIANO MORENO,PRIVADO,NOCONTROL,RACE,SAEF,MIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.790569,-34.562908,32,José C. Paz,7,S,"34°33'46""S  58°47'26""W"
-58.5107949999136,-34.1710410001659,394,HMH,,,Helipuerto,SAN FERNANDO/PARANÁ MINÍ,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.510795,-34.171041,5,Río Paraná Miní,0,E,"34°10'16""S  58°30'39""W"
-58.5149230002909,-34.7235849997826,395,HMF,,,Helipuerto,LA MATANZA/OFICIAL SUBINSPECTOR GUSTAVO SOAREZ DE SOUZA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.514923,-34.723585,43,Ruta 4 y Autopista Richieri,0,O,"34°43'25""S  58°30'54""W"
-58.8367060002377,-34.4444489998569,396,HME,,,Helipuerto,PILAR/MEMORIAL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.836706,-34.444449,19,Ruta Panamericana Km. 46,0,,"34°26'40""S  58°50'12""W"
-58.4295280004373,-34.5810529997983,397,HMD,,,Helipuerto,BUENOS AIRES/HELIPUERTO SWISS MEDICAL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.429528,-34.581053,59,Juan B. Justo 909,0,Lindando,"34°34'52""S  58°25'46""W"
-58.7340609996311,-34.4459150001205,398,HMC,,,Helipuerto,GARÍN/MIRAFLORES COUNTRY CLUB,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.734061,-34.445915,21,Garin,2.6,S,"34°26'45""S  58°44' 3""W"
-58.1954119995979,-34.8155089998179,399,HMA,,,Helipuerto,HUDSON/MANUEL AFONSO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.195412,-34.815509,11,,0,,"34°48'56""S  58°11'43""W"
-66.0664230000627,-32.366668999842,400,HLU,,,Helipuerto,LUJÁN/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SAN LUIS,-66.066423,-32.366669,600,Luján,9,O,"32°22' 0""S  66° 3'59""W"
-58.8635889995999,-34.4046319999532,401,HLT,,,Helipuerto,VILLA ROSA/LAS CHACRITAS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.863589,-34.404632,19.66,Villa Rosa,1.5,NNE,"34°24'17""S  58°51'49""W"
-59.0151840004371,-34.5007209999376,402,HLS,,,Helipuerto,OPEN DOOR/LA SUPERBA,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.015184,-34.500721,0,,0,Lindando,"34°30' 3""S  59° 0'55""W"
-58.9004269995833,-34.2704489999256,403,HLR,,,Helipuerto,LOS CARDALES/LA RESERVA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.900427,-34.270449,6,Los Cardales,10,NE,"34°16'14""S  58°54' 2""W"
-57.8930750003881,-34.9598020003661,404,HLP,,,Helipuerto,LA PLATA/HELIPUERTO D.P.A.O.,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.893075,-34.959802,19,Extremo W del aeródromo,0,Lindando,"34°57'35""S  57°53'35""W"
-71.5338250000436,-41.0546590002943,405,HLL,,,Helipuerto,SAN CARLOS DE BARILOCHE/COMPLEJO LLAO LLAO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-71.533825,-41.054659,775,San Carlos de Bariloche,20,O,"41° 3'17""S  71°32' 2""W"
-58.6068840003553,-34.4975310001802,406,HLI,,,Helipuerto,DON TORCUATO/HELICENTER,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.606884,-34.497531,3.87,Ex Aeródromo Don Torcuato,0,Lindando,"34°29'51""S  58°36'25""W"
-59.0459189999921,-34.5573529997834,407,HLH,,,Helipuerto,LUJÁN/HOMAQ,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.045919,-34.557353,24,Luján,6,N,"34°33'26""S  59° 2'45""W"
-59.1186159997927,-34.2816000003299,408,HLF,,,Helipuerto,CAPILLA DEL SEÑOR/LOS FRESNOS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.118616,-34.2816,34,Capilla del Señor,2.2,NO,"34°16'54""S  59° 7' 7""W"
-71.6076969998291,-41.7033700000963,409,HLE,,,Helipuerto,LAGO ESCONDIDO/HIDDEN LAKE S.A.,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-71.607697,-41.70337,830,El Bolsón,31,NNO,"41°42'12""S  71°36'28""W"
-71.0464259999821,-39.8527740000006,410,HJN,,,Helipuerto,JUNÍN DE LOS ANDES/EA. PALITUE,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-71.046426,-39.852774,859,Junín de los Andes,10,N,"39°51'10""S  71° 2'47""W"
-56.6582940000396,-27.558575000097,411,HIT,,,Helipuerto,ITUZAINGÓ/TRANSENER,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-56.658294,-27.558575,71,Ituzaingó,4,NNE,"27°33'31""S  56°39'30""W"
-58.601878000094,-34.7917329998591,412,HIS,,,Helipuerto,LA MATANZA/CAMPANÓPOLIS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.601878,-34.791733,6,Aeropuerto Ezeiza / Ministro Pistarini,7,ONO,"34°47'30""S  58°36' 7""W"
-63.0799529997877,-35.0817490000383,413,HIL,,,Helipuerto,GRAL. VILLEGAS/SAN ISIDRO LABRADOR II,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-63.079953,-35.081749,115,General Villegas,8,SE,"35° 4'54""S  63° 4'48""W"
-58.7517819996639,-34.6341989999269,414,HHW,,,Helipuerto,MORENO/HELIWEST,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.751782,-34.634199,21.5,Moreno,3.9,ENE,"34°38' 3""S  58°45' 6""W"
-58.6069150003174,-34.4926679996482,415,HHT,,,Helipuerto,DON TORCUATO/TECNOCOPTER S.A.,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.606915,-34.492668,20,Ex Aeródromo Don Torcuato,0,Lindando,"34°29'34""S  58°36'25""W"
-65.4156209995888,-24.7729209997908,416,HHM,,,Helipuerto,SALTA/HOSPITAL DE MILAGRO,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-65.415621,-24.772921,1240,Salta,3,N,"24°46'23""S  65°24'56""W"
-70.6774939997786,-38.548177999832,417,HHL,,,Helipuerto,LAS LAJAS/EA. HAYCHOL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-70.677494,-38.548178,1051,Las Lajas,35,O,"38°32'53""S  70°40'39""W"
-61.3374999997088,-33.8111111097399,418,HGS,,,Aeródromo,HUGHES/PLUS AGROSERVICIOS AÉREOS,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-61.3375,-33.81111111,97,Hughes,1,S,"33°48'40""S  61°20'15""W"
-58.3745280003801,-34.5824450002248,419,HGN,,,Helipuerto,BUENOS AIRES/CENTINELA,PRIVADO,NOCONTROL,RACE,SAEF,JOINT,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.374528,-34.582445,13,Ciudad de Buenos Aires,0,SE,"34°34'57""S  58°22'28""W"
-58.658270999696,-34.7762989997495,420,HGM,,,Helipuerto,GONZALEZ CATÁN/LAR DE PAZ S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.658271,-34.776299,15,Estación FFCC Gonzalez Catán,1.3,SO,"34°46'35""S  58°39'30""W"
-65.4510839995708,-24.780762000041,421,HGB,,,Helipuerto,SALTA/CENTRO CÍVICO GRAND BOURG,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-65.451084,-24.780762,1260,Salta,4,NE,"24°46'51""S  65°27' 4""W"
-58.788161000063,-35.058341999983,422,HGA,,,Helipuerto,CAÑUELAS/CAÑUELAS GAS S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.788161,-35.058342,30,Cañuelas,9,OSO,"35° 3'30""S  58°47'17""W"
-58.2502209998594,-34.9168749996898,423,HFV,,,Helipuerto,FLORENCIO VARELA/COLONIA LA CAPILLA,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.250221,-34.916875,25,Florencio Varela,9,OSO,"34°55' 1""S  58°15' 1""W"
-65.4955010002664,-24.7704050000359,424,HFC,,,Helipuerto,SALTA/FINCA LAS COSTAS,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-65.495501,-24.770405,1311,Salta,8.5,ONO,"24°46'13""S  65°29'44""W"
-58.3680509998579,-34.5859799999144,425,HFA,,,Helipuerto,BUENOS AIRES/FUERZA AÉREA,PRIVADO,NOCONTROL,RACE,SAEF,MIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.368051,-34.58598,6,Estación Retiro,0.5,NE,"34°35'10""S  58°22' 5""W"
-58.3849840004184,-34.8346720000161,426,HEV,,,Helipuerto,ALMIRANTE BROWN/DESTACAMENTO POLICIAL EL VAPOR,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.384984,-34.834672,28,Destacamento Policial El Vapor,0,Lindando,"34°50' 5""S  58°23' 6""W"
-64.2651269999546,-27.7813959998553,427,HET,,,Helipuerto,SANTIAGO DEL ESTERO/HELIPUERTO EDIFICIO TRIBUNALES,PRIVADO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,SANTIAGO DEL ESTERO,-64.265127,-27.781396,195,Av. H. Yrigoyen entre Av. Alvear y Chacabuco,,,"27°46'53""S  64°15'54""W"
-68.0419440003195,-52.6830559998704,428,HES,,,Helipuerto,ARIES/TOTAL FINA,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.041944,-52.683056,0,,0,,"52°40'59""S  68° 2'31""W"
-68.2661070001875,-53.3229899999196,429,HEN,,,Helipuerto,BAHÍA SAN SEBASTIÁN/PLANTA CRUZ DEL SUR,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.266107,-53.32299,53,Río Grande,64,NO,"53°19'23""S  68°15'58""W"
-57.9918810003224,-34.9407859997045,430,HEC,,,Helipuerto,LA PLATA/ECODYMA S.C.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.991881,-34.940786,14,Estación La Plata,5.5,SO,"34°56'27""S  57°59'31""W"
-68.127777999666,-52.608332999882,431,HEA,,,Helipuerto,HELIPLATAFORMA AM6,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.127778,-52.608333,32,Cabo Vírgenes,34,SE,"52°36'30""S  68° 7'40""W"
-58.6080309998528,-34.4960850002189,432,HDT,,,Helipuerto,DON TORCUATO/TIMEN S.A.,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.608031,-34.496085,6,Ex Aeródromo Don Torcuato,0,Lindando,"34°29'46""S  58°36'29""W"
-61.7477777801274,-36.3152777799799,433,HDS,,,Aeródromo,HENDERSON,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.74777778,-36.31527778,150,Henderson,2.5,OSO,"36°18'55""S  61°44'52""W"
-60.7092110001671,-32.8518060001912,434,HDR,,,Helipuerto,GRANADERO BAIGORRIA/HOSPITAL R. CARRILLO,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,SANTA FÉ,-60.709211,-32.851806,37,Granadero Baigorria,1,SE,"32°51' 7""S  60°42'33""W"
-71.1699500001551,-39.8155790000861,435,HDL,,,Helipuerto,JUNÍN DE LOS ANDES/CASA DE LATA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-71.16995,-39.815579,982,Junín de los Andes,12,N,"39°48'56""S  71°10'12""W"
-58.4004580004136,-34.5725789997763,436,HDI,,,Helipuerto,BUENOS AIRES/DINES DR. E. ESCUDERO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.400458,-34.572579,6,Salguero y Costanera,0,Lindando,"34°34'21""S  58°24' 2""W"
-58.3515319995741,-34.6278619998182,437,HDA,,,Helipuerto,BUENOS AIRES/DARSENA SUR,PUBLICO,NOCONTROL,RACE,SAEF,MIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.351532,-34.627862,5,Isla Demarchi,0,O,"34°37'40""S  58°21' 6""W"
-68.40845299986,-52.3303109998207,438,HCV,,,Helipuerto,CABO VÍRGENES/BRM CABO VÍRGENES,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-68.408453,-52.330311,55,Río Gallegos,120,SE,"52°19'49""S  68°24'30""W"
-64.190265999957,-31.4408050003484,439,HCU,,,Helipuerto,CÓRDOBA/CIUDAD UNIVERSITARIA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.190266,-31.440805,440,"Medina Allende, Av. Ciudad de Valparaiso y vías FCGBM",0,Lindando,"31°26'27""S  64°11'25""W"
-58.9993070000357,-34.1743789997623,440,HCT,,,Helipuerto,CAMPANA/TRANSENER S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.999307,-34.174379,10,Campana,3,O,"34°10'28""S  58°59'58""W"
-59.1702759998432,-34.3070480001172,441,HCS,,,Helipuerto,CAPILLA DEL SEÑOR/LAS ARAUCARIAS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.170276,-34.307048,25,Capilla del Señor,6.5,O,"34°18'25""S  59°10'13""W"
-68.5793969995531,-33.0992080003109,442,HCR,,,Helipuerto,BARREALES - GRAN MENDOZA/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SAMF,CIVIL,Nacional,NO,NO,NO,MENDOZA,-68.579397,-33.099208,674,Barreales,0,O,"33° 5'57""S  68°34'46""W"
-68.5724930001319,-52.7386609999983,443,HCP,,,Helipuerto,YACIMIENTO CAÑADON ALFA/TOTAL AUSTRAL S.A.,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.572493,-52.738661,87,,0,Lindando,"52°44'19""S  68°34'21""W"
-59.3159020001463,-34.2327429996317,444,HCO,,,Helipuerto,CHENAUT/EL CAPRICHO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.315902,-34.232743,30,Estación Chenaut,6,O,"34°13'58""S  59°18'57""W"
-64.4399039995739,-32.2294540003787,445,HCN,,,Helipuerto,EMBALSE/CENTRAL NUCLEAR,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.439904,-32.229454,530,Embalse,0,SE,"32°13'46""S  64°26'24""W"
-70.5139070001415,-39.884782000001,446,HCL,,,Helipuerto,CATAN LIL/EA. SANTA ISABEL,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-70.513907,-39.884782,950,Departamento de Collón Curá,0,Lindando,"39°53' 5""S  70°30'50""W"
-58.7885200000882,-34.3786740002484,447,HCI,,,Helipuerto,BELÉN DE ESCOBAR/CABAÑA SAN ISIDRO LABRADOR I,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.78852,-34.378674,12,Belén de Escobar,3,SSE,"34°22'43""S  58°47'19""W"
-58.7198439996365,-34.9123540003195,448,HCG,,,Helipuerto,EZEIZA/TRANSENER S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.719844,-34.912354,20,Cañuelas,15,N,"34°54'44""S  58°43'11""W"
-68.1788889997204,-52.8363890002571,449,HCE,,,Helipuerto,HELIPLATAFORMA/RÍO CULLEN-HIDRACENTRO TOTAL AUSTRAL,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,TIERRA DEL FUEGO ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR,-68.178889,-52.836389,39,,0,Lindando,"52°50'11""S  68°10'44""W"
-71.3666459996064,-40.0440530002086,450,HCD,,,Helipuerto,SAN MARTÍN DE LOS ANDES/EA. LA CANDELARIA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-71.366646,-40.044053,914,San Martín de los Andes,13,N,"40° 2'39""S  71°21'60""W"
-65.6887699996724,-39.5666620003136,451,HCC,,,Helipuerto,CHOEL  CHOEL/TRANSENER S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-65.68877,-39.566662,130,Lamarque,16,S,"39°33'60""S  65°41'20""W"
-56.6787209996944,-36.6669850002455,452,HCA,,,Helipuerto,COSTA AZUL/LA CALDERA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-56.678721,-36.666985,10,"Duhau, Av. Belgrano y Av. Costanera",0,Lindando,"36°40' 1""S  56°40'43""W"
-57.9294861101688,-34.9004444400961,453,HBT,,,Helipuerto,LA PLATA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.92948611,-34.90044444,6,La Plata,3,NE,"34°54' 2""S  57°55'46""W"
-64.3437299996417,-31.4397649998452,454,HBR,,,Helipuerto,CÓRDOBA/BERRINI,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.34373,-31.439765,552,Córdoba,14,SO,"31°26'23""S  64°20'37""W"
-62.2939840003204,-38.7734499998311,455,HBP,,,Helipuerto,BAHÍA BLANCA/PBB POLISUR S.A.,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-62.293984,-38.77345,5,Bahía Blanca,6.5,SSO,"38°46'24""S  62°17'38""W"
-65.1634780001915,-26.9935280000256,456,HBO,,,Helipuerto,EL BRACHO/TRANSENER S.A.,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,TUCUMÁN,-65.163478,-26.993528,378,El Bracho,0,Lindando,"26°59'37""S  65° 9'49""W"
-58.34491299966,-34.6215350003645,457,HBM,,,Helipuerto,BUENOS AIRES/MADERO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CIUDAD AUTÓNOMA DE BUENOS AIRES,-58.344913,-34.621535,5,Ciudad de Buenos Aires,0,SE,"34°37'18""S  58°20'42""W"
-64.1733819998003,-31.4203980000265,458,HBI,,,Helipuerto,CÓRDOBA/HELIPUERTO CENTRO CÍVICO BICENTENARIO,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.173382,-31.420398,392,Aeropuerto,12,SSE,"31°25'13""S  64°10'24""W"
